,Growth,Low Risk,Low Size,Momentum,Value,Quality Income
2020-07-14,3700.067210302423,3166.316027987954,3637.2390211948327,7555.181115158452,4536.003488197962,2852.9635529130533
2020-07-15,3752.127486185236,3193.0969958302494,3807.709783841526,7624.470755134564,4698.402851176363,2874.758500122698
2020-07-16,3733.5765771091083,3182.2917767615186,3797.463866880782,7620.1281418684985,4713.919520824233,2881.0561305796077
2020-07-17,3754.7631478458015,3216.7543160982377,3758.9801104623893,7662.910131543954,4684.676802712656,2889.733994008988
2020-07-20,3803.634627958786,3269.7071442661327,3696.7434870289226,7712.106713847033,4618.008293174136,2867.3059794508445
2020-07-21,3803.893253111911,3258.206055189156,3780.3542768214356,7714.002055593049,4695.558705325751,2888.4976788965746
2020-07-22,3838.361591755111,3275.623484519933,3796.0477936718307,7762.902946617763,4735.133550051227,2908.354294628027
2020-07-23,3798.07700292811,3238.6131007624394,3808.660344705128,7705.7717623880135,4759.713276791144,2911.8519258899228
2020-07-24,3772.2684897293334,3223.6743037580986,3769.527295296085,7637.140607753905,4707.471552168465,2899.7163456902426
2020-07-27,3808.959196230886,3266.6074201960932,3767.8316040525497,7736.020597583347,4708.9300024948425,2938.8420689977734
2020-07-28,3779.9457204010537,3242.967849478954,3736.2413153589087,7664.605364440911,4663.566420558787,2922.0380011302504
2020-07-29,3846.1728350700055,3297.965243411516,3811.293342462279,7772.002663080315,4747.205018922626,2912.2049781542646
2020-07-30,3840.353180519656,3299.440244381166,3760.8950440889366,7758.520356288583,4670.893598006625,2929.1061283642066
2020-07-31,3854.040109395775,3320.4258818397407,3722.224329357146,7769.796269372642,4643.394766862336,2909.2798333196797
2020-08-03,3873.8897908579193,3340.590281530323,3736.2797800370786,7869.633123501167,4672.445272841012,2919.0717046792633
2020-08-04,3890.871423673262,3348.4311866383287,3767.6554873473337,7884.635922871113,4678.471491049022,2934.552697913499
2020-08-05,3915.6567186378857,3353.7000791056876,3858.350208630673,7933.78049891652,4747.72493113528,2927.8803621446536
2020-08-06,3917.3388148530366,3351.9738469428594,3852.815699632351,7922.56958068634,4735.4428398247355,2923.5688837914827
2020-08-07,3902.3839946409175,3340.8593888117175,3921.924134008883,7939.619846548513,4802.251725747421,2946.3734747355493
2020-08-10,3892.979244574076,3316.778590057003,4050.836016504972,7953.344283507171,4914.998829641151,2971.712841508278
2020-08-11,3868.4621061037183,3279.1151839857534,4071.474412353589,7887.900328112624,4937.546443863138,2959.51643715571
2020-08-12,3916.711821225728,3324.9845522519636,4071.0806052884423,8006.573458225224,4936.508289235891,2989.339672656295
2020-08-13,3923.2738927657815,3338.4272641893544,4027.762793284427,7997.585139661381,4881.600264298155,2962.1417646846153
2020-08-14,3918.9016159793873,3327.052081810291,4053.1204812203205,7994.689321995223,4918.4721799231065,2968.5575381559547
2020-08-17,3946.27942234627,3353.7407612474844,4017.653101683689,8069.457218022167,4885.755402392738,2983.516220178007
2020-08-18,3954.274508580401,3365.9549756412994,3960.3334531363403,8055.955555432039,4842.200115171728,2988.7016856417004
2020-08-19,3929.8691326162043,3342.174046583068,3947.352576062368,8019.136252223269,4831.057219154093,2968.052239097209
2020-08-20,3949.099449691399,3360.756872832341,3900.1372086051006,8005.112726628899,4771.53255633112,2963.142529962619
2020-08-21,3944.803344071307,3359.755328314601,3873.7241866934,8010.26437065517,4746.450564419445,2957.173335382665
2020-08-24,3970.212134101306,3365.8370748429065,4004.808262065654,8062.873235734017,4877.771307517775,2989.1059957562015
2020-08-25,3988.3884736312402,3382.955235333168,3994.43760695627,8070.733930308921,4865.3625329109655,2977.25812901034
2020-08-26,4030.0251701175716,3424.835746197785,3948.267191868831,8110.180907961762,4831.255649873791,2979.008189191483
2020-08-27,4038.282169014353,3426.4035446304133,4000.1870581706535,8093.677319120078,4881.341240996453,2980.154594791231
2020-08-28,4064.519312180348,3439.1474582068254,4061.8477246996763,8130.487485296115,4932.694669988339,3007.0130013402286
2020-08-31,4066.300223706076,3454.5856524698515,3976.0637349431336,8127.922371352859,4860.392940924791,3017.9133707512437
2020-09-01,4099.389258199101,3479.947620609765,3985.309933686802,8187.286077024472,4857.767920928987,2998.5733147281735
2020-09-02,4156.093513597456,3536.083136596836,4043.343666320373,8308.004561379197,4949.946207155773,3060.442701050024
2020-09-03,4010.31977008303,3400.9913281293066,3994.8820122243537,7993.484045698206,4859.159179973717,2996.8262399177684
2020-09-04,3951.3870090174264,3348.06546690193,4019.4176549069175,7904.7129806530675,4882.977545720021,3009.12719970011
2020-09-07,3951.3870090174264,3348.06546690193,4019.4176549069175,7904.7129806530675,4882.977545720021,3009.12719970011
2020-09-08,3851.8501999704995,3270.4423446371834,3926.289245229042,7700.12542303916,4774.958436051859,2952.60075376244
2020-09-09,3921.3157453452973,3342.247582768772,3942.2569604030145,7865.048006350419,4808.386061770778,2990.045453543214
2020-09-10,3866.6481259857565,3290.4261159396824,3879.165993374869,7752.128381051175,4730.7329183208,2958.2939916392247
2020-09-11,3864.5235967375193,3288.9029098018027,3897.225697191417,7779.663849917228,4768.0545788177515,2988.8217816974193
2020-09-14,3927.8483902918383,3335.5601265222645,3992.928460403138,7903.385064496471,4870.718981824644,3031.2866654806617
2020-09-15,3951.339016722381,3361.44865770606,3974.3300588686607,7947.413953912774,4845.8017658295,3032.023515661395
2020-09-16,3953.3570989869972,3338.5268077743212,4042.5985705057683,7943.3756681835785,4927.494360428085,3026.136810958455
2020-09-17,3917.0209060638344,3309.837860131928,4029.9670414372335,7892.43289076423,4911.616028581841,3024.9272983619926
2020-09-18,3884.924292168386,3288.211543927529,3966.1947838910455,7837.87061307275,4853.908548574375,3003.125995447674
2020-09-21,3845.206104911419,3269.493365904653,3798.5484872983193,7741.009801572267,4678.11183532029,2943.0790551173436
2020-09-22,3881.5336963893997,3312.221911250179,3798.6358541575514,7829.196428548256,4669.609559977092,2944.494681062381
2020-09-23,3783.4227852251806,3252.3477670155544,3706.1920908691045,7648.562176853503,4559.6529219412705,2906.456331216667
2020-09-24,3784.8814599812977,3256.1793922869783,3708.424982498819,7680.2187953137645,4564.83297760777,2904.258587829792
2020-09-25,3855.5460534452372,3306.126872453619,3735.8458273348747,7771.440110000211,4607.753874486186,2918.0072466856413
2020-09-28,3919.429259164535,3353.1059113051583,3820.481794334445,7918.847219635576,4708.755966016911,2964.7353514598367
2020-09-29,3911.990962319525,3352.610991440194,3753.4434317569194,7876.69346139656,4655.2973129710945,2935.525685990615
2020-09-30,3935.4032651077055,3370.1861520268735,3778.7247615100896,7923.789199794012,4687.112636831437,2949.885738724735
2020-10-01,3979.847285218265,3386.2728639344673,3784.7210014649654,7980.934598654398,4677.10681853452,2941.5051111120015
2020-10-02,3958.077554096267,3357.241003452915,3834.5607835444125,7920.891416967995,4719.026609042632,2925.1807581634957
2020-10-05,4026.1197139121464,3410.2881571613907,3919.7791854247394,8098.480792410855,4819.144268430746,2971.9545282427093
2020-10-06,3983.429518238225,3383.8827448738707,3889.8336964094556,7975.488400610209,4775.1986575543,2953.2057904617845
2020-10-07,4051.619966733125,3428.9224783437703,3954.79356477344,8120.745988505119,4869.659883898565,3000.9611580264723
2020-10-08,4086.068484230733,3450.0232862551443,4027.435906092646,8179.243038373869,4954.876293739275,3022.4801306227937
2020-10-09,4124.982718586219,3486.323354068386,3999.4056437240365,8246.972742443239,4928.450633401388,3035.1256429905557
2020-10-12,4168.501927349904,3529.9925928040457,4018.7161792967986,8322.0892105386,4965.500628949711,3049.6335334468663
2020-10-13,4181.244164684963,3523.801479282986,3955.7983906979503,8337.724408051934,4902.972609331038,3031.47802951782
2020-10-14,4155.1606820887055,3502.3977963565076,3958.779576977823,8298.79790892734,4899.6866010144395,3027.8996880598647
2020-10-15,4150.449219197382,3496.8785105466177,3985.8983260632576,8297.426773329698,4933.770333174894,3023.6836731383783
2020-10-16,4151.833348560157,3499.5663844622454,3977.7892817014,8284.319403999392,4938.445693852375,3033.900559386638
2020-10-19,4102.350808520868,3445.7643280739944,3930.911680964141,8172.339837331854,4870.649788023665,3000.0375846246316
2020-10-20,4106.74636177346,3449.551930909572,3965.9493722812967,8193.460386805444,4887.000011545815,2977.550550863711
2020-10-21,4065.3681218600345,3440.4178803248165,3960.0903517629404,8126.2972628499865,4864.944267391747,2957.881625747386
2020-10-22,4070.375434999999,3437.5743838523745,4043.060258651927,8107.723042318147,4936.090153342477,2985.184542091222
2020-10-23,4109.139060284601,3454.1790235440913,4071.6653522470347,8152.507129060645,4958.159783911721,2985.582749729859
2020-10-26,4036.0558622380586,3407.9432605474153,3961.400937771041,8010.022652835042,4828.453394272834,2936.0754663167413
2020-10-27,4024.517751825316,3404.1254661124717,3881.8194024636314,7967.407215132698,4725.914320169581,2890.596540089227
2020-10-28,3911.879612665404,3296.5987705577036,3758.008875786013,7740.4355859710395,4581.227878216605,2809.7260982422886
2020-10-29,3925.990526245181,3302.114767432258,3815.871912215762,7777.857510137376,4627.357325525799,2807.2306585557603
2020-10-30,3856.261094157071,3273.5934382778273,3827.884867301001,7652.340285859843,4663.414136192558,2817.2688487764776
2020-11-02,3897.6926889784513,3317.688252180408,3935.6652383221094,7765.433285117933,4779.2982826753005,2855.485923242857
2020-11-03,3975.9477508930786,3371.646417824863,4026.695478507178,7918.82180751251,4892.302647920864,2887.934051546032
2020-11-04,4120.240664537152,3455.9283224781575,3972.513883968227,8091.371031450818,4873.8483454147745,2913.7620955430116
2020-11-05,4211.035510667635,3498.8531584682187,4061.200190600975,8280.773028438276,4979.987887902704,2937.4798348178388
2020-11-06,4231.317870339271,3518.111093093531,4019.051813285422,8327.038281368481,4921.332627219553,2940.1607021650634
2020-11-09,4157.163044164229,3478.802736772001,4342.774338957818,8090.8441819995205,5176.105167037368,2969.0788739536592
2020-11-10,4114.948511433345,3465.8963051850947,4407.463608296797,8021.509892019716,5278.998031722945,3020.0983749633524
2020-11-11,4183.267480972025,3511.4248886638784,4357.539688286988,8176.236993217228,5246.897886090491,3038.0491071812526
2020-11-12,4162.27650051108,3487.097306218585,4264.735139652611,8124.129054155807,5152.732350554923,3007.243252172133
2020-11-13,4198.834499302339,3527.4170970873115,4406.747699506828,8195.389589319819,5306.219401987429,3067.8431950214926
2020-11-16,4233.535204345521,3540.6223092219234,4531.217687325206,8278.608653269843,5444.07070437632,3103.618586242839
2020-11-17,4247.026271302491,3534.3965403686993,4537.037665318441,8264.284791484302,5431.340617022151,3099.3840183502953
2020-11-18,4207.377350817143,3495.8772143081555,4490.548072300793,8184.699061941545,5390.369806083745,3074.598809155354
2020-11-19,4252.732916441083,3513.6887028721894,4506.5728738997295,8267.893906739226,5407.180859710994,3085.653941922174
2020-11-20,4240.935850397378,3498.855257425297,4479.738009942316,8272.847947448794,5379.525760224405,3081.427821004274
2020-11-23,4270.364117107808,3492.91482394634,4592.336386499735,8352.149689965408,5510.066221932839,3093.8852144103707
2020-11-24,4286.188417166602,3502.9910565419177,4735.4610842156535,8372.4409122268,5664.48694118477,3128.246670566724
2020-11-25,4322.315050446276,3509.2113694034233,4690.264297375129,8428.805571520348,5610.155380922254,3114.7233328742377
2020-11-26,4322.315050446276,3509.2113694034233,4690.264297375129,8428.805571520348,5610.155380922254,3114.7233328742377
2020-11-27,4360.702499444125,3531.455326588611,4665.646767968985,8509.287207913161,5597.003069967115,3126.829054535194
2020-11-30,4354.777920687731,3544.5942642270675,4565.8464506361315,8546.355288436589,5495.258574908639,3139.9508930608977
2020-12-01,4371.217620164688,3571.6156218333645,4631.777159669046,8588.255548503581,5560.728264858447,3174.8106696053824
2020-12-02,4359.003606085862,3541.8451340017427,4655.272663970129,8553.658223250006,5598.566392829449,3198.6841826641185
2020-12-03,4388.985576181511,3540.1292163684666,4696.387469912972,8575.299358066257,5637.547995030074,3206.691529089883
2020-12-04,4425.754176263148,3572.450647919374,4792.104580326684,8649.11201612786,5744.162729600126,3250.7762252409493
2020-12-07,4429.815530201386,3567.6941839245037,4753.4725193344375,8663.457402973296,5700.139158076981,3248.3927824607536
2020-12-08,4447.898516110051,3582.1402001297793,4762.136478642167,8690.540411692064,5716.392288433071,3289.8246550298104
2020-12-09,4376.055209830547,3544.868720308714,4770.462892216328,8603.458864911536,5717.733579269093,3296.080619262046
2020-12-10,4415.562850771398,3536.8028441315923,4773.775657708697,8611.69750207604,5710.477806822624,3291.91291409824
2020-12-11,4416.5972986775405,3538.0027825035563,4743.837365402939,8596.305061857996,5677.45408998842,3283.3593569376717
2020-12-14,4434.042965602237,3540.55927585199,4709.000302934177,8595.972686115312,5648.7660703107285,3245.7408867657014
2020-12-15,4482.210275679087,3577.0443342280205,4795.057273652451,8715.383599704008,5729.938561666316,3233.561860865329
2020-12-16,4509.083184306787,3581.864939329428,4781.403410356146,8719.26230688161,5714.911020963702,3243.922634778654
2020-12-17,4577.273383983296,3622.6919968303127,4800.840776682323,8819.682438062562,5728.429979647365,3252.8807236537773
2020-12-18,4588.682837933693,3625.1802894660264,4772.775996121698,8829.364798291545,5700.733061384479,3248.0945774913657
2020-12-21,4566.6193372860225,3603.5622717469664,4736.144170121728,8806.51807582008,5658.887719595841,3213.0072520909553
2020-12-22,4609.008599127052,3610.3033787623845,4733.849877580736,8820.735609227166,5626.82820157469,3175.264841086837
2020-12-23,4572.686630173271,3598.1715582105344,4785.460737275602,8801.577038984546,5702.6322805702275,3187.729106298736
2020-12-24,4582.57272914138,3617.8217755304495,4787.007289119513,8828.863445393104,5708.634317371171,3182.380289909486
2020-12-25,4582.57272914138,3617.8217755304495,4787.007289119513,8828.863445393104,5708.634317371171,3182.380289909486
2020-12-28,4548.931860300537,3629.9986734971776,4805.802524619142,8781.314696999007,5725.8470756794995,3176.2345784233744
2020-12-29,4528.918932210715,3621.286579113596,4771.735294609485,8733.97155704487,5692.819726161219,3158.8046074960225
2020-12-30,4545.409448872155,3625.4004332286436,4813.094800015369,8792.006513045257,5727.479288744173,3144.542532270764
2020-12-31,4558.062531231218,3655.8531520822635,4837.983714041536,8816.657707628257,5775.98340276301,3191.1381073698367
2021-01-01,4558.062531231218,3655.8531520822635,4837.983714041536,8816.657707628257,5775.98340276301,3191.1381073698367
2021-01-04,4487.45041458611,3596.302242072661,4760.087616161766,8740.100891545258,5703.080875902709,3169.784885973745
2021-01-05,4516.360075164295,3609.1976934887753,4817.405151729318,8839.013001221958,5768.181767607796,3190.211053718567
2021-01-06,4507.510775321233,3616.7722380196146,4989.932528822869,8963.770286072544,5971.137902694984,3208.868532794108
2021-01-07,4611.963117984896,3665.3485586781458,4999.499548282768,9146.171729918955,6017.384047435174,3219.4773167013664
2021-01-08,4661.810755689702,3691.658075012884,4970.883285444755,9191.382212073217,5988.184321872569,3205.0645718681353
2021-01-11,4634.72423323041,3666.29859519476,4972.703633354335,9179.30426596198,6019.429301738964,3195.1999209588125
2021-01-12,4668.142592953814,3646.9959141951917,5042.676707880448,9292.134184213457,6092.1423478412835,3162.5621688546157
2021-01-13,4668.676023023708,3641.1364083051494,5014.761766755322,9253.922242766745,6070.6020879078405,3177.208363340376
2021-01-14,4646.728432237041,3611.9277000269926,5045.523433164848,9268.63284061547,6125.528084646691,3189.521722349557
2021-01-15,4624.866459886543,3608.494386477845,5003.282552421237,9191.952485591835,6078.150286115569,3203.0395451989043
2021-01-18,4624.866459886543,3608.494386477845,5003.282552421237,9191.952485591835,6078.150286115569,3203.0395451989043
2021-01-19,4664.998602358217,3631.999620170712,5022.134081835966,9283.356946261922,6092.905676647771,3233.7058756092033
2021-01-20,4738.98362177451,3675.579662354309,5049.1956633806385,9397.746036341554,6120.121329291479,3245.1885464191437
2021-01-21,4725.236291388092,3658.7757045241196,5017.261958986499,9379.419881981456,6103.677780343782,3240.3347062184016
2021-01-22,4725.373079871197,3640.3108696147015,5008.875008945352,9371.179626051926,6086.6790106352055,3227.6322857133264
2021-01-25,4719.742547230503,3649.5366100719907,5008.006647943588,9375.5468691151,6102.831438024963,3277.7126051082946
2021-01-26,4656.095839435935,3639.5915036930005,5002.649604128584,9272.184034531383,6119.918767288997,3291.099911197238
2021-01-27,4500.944398210047,3553.2711894427466,4911.539373931066,8975.768173817361,6034.486254649306,3301.9550441066767
2021-01-28,4583.25374256984,3589.7284760766147,4931.236255613812,9128.405080061239,6010.792551353589,3258.4473903981702
2021-01-29,4517.4485884719315,3540.7432308676384,4830.718922005873,9005.119993254944,5901.182508636985,3201.869508326576
2021-02-01,4605.642486099274,3595.518912664299,4899.824475667101,9146.74218858821,5957.521152965937,3191.951951608966
2021-02-02,4709.851075765806,3650.444249467907,4946.6806987500195,9293.120873577878,6003.369969373987,3198.65717839501
2021-02-03,4697.774757468894,3615.7732282379698,4990.327489039042,9276.147436421204,6063.236201600748,3209.351906890846
2021-02-04,4784.139435114141,3640.110971194253,5050.601139748006,9392.542079880643,6133.996266949015,3243.509172718585
2021-02-05,4821.6804950449305,3664.6187852983976,5073.186409150219,9501.078458069675,6163.248264526336,3276.6460712752546
2021-02-08,4859.178916671271,3686.6740867662147,5146.554775092547,9643.777000162207,6265.689576099698,3288.0626839773918
2021-02-09,4871.141196410938,3693.528435121526,5150.692401386074,9639.155218685146,6269.311546814302,3285.3602539352914
2021-02-10,4882.683788106587,3698.385817109794,5169.919872973563,9645.694701344613,6288.399132828245,3279.103927857156
2021-02-11,4907.864334700159,3713.0468627510268,5171.277309311408,9708.348736681564,6280.532910494739,3266.528690404668
2021-02-12,4935.244436818883,3729.461324018424,5186.042518808267,9803.509990710383,6308.166499220259,3277.146377641917
2021-02-15,4935.244436818883,3729.461324018424,5186.042518808267,9803.509990710383,6308.166499220259,3277.146377641917
2021-02-16,4922.7985809828615,3713.544250656082,5199.93867707002,9835.082395663283,6313.702324595486,3249.1797103955264
2021-02-17,4904.860534331503,3706.361617178338,5189.659063760556,9762.94547276352,6321.18365216575,3289.775733341783
2021-02-18,4893.616794048328,3701.5024906750527,5134.840678876453,9659.924175837083,6272.628803828412,3310.0039941733803
2021-02-19,4911.1357706857625,3685.227769697127,5197.2204967026,9775.413853047181,6336.245754063766,3277.8218918236926
2021-02-22,4817.286097923649,3643.54790988437,5227.7089467067535,9652.302579525698,6376.385943090407,3301.0253133844863
2021-02-23,4807.501171231721,3637.1011825588384,5258.72518336472,9596.660627298255,6391.219960895077,3292.4164528724277
2021-02-24,4841.627679428622,3660.0117891250234,5355.989373920021,9692.408993264304,6490.4602553394725,3313.647841399288
2021-02-25,4696.376759014821,3592.000852292812,5215.670827414438,9399.718117534088,6322.414269940446,3282.7582093572246
2021-02-26,4709.355336940267,3575.5148045127294,5173.037477289935,9425.619424307462,6256.007625350848,3233.039806208877
2021-03-01,4818.085610592167,3641.4515908637995,5294.304772659141,9706.816986300006,6405.82661087953,3254.046949398265
2021-03-02,4776.262895360679,3618.6667741401734,5272.205900895928,9604.122749148159,6413.208787212949,3264.806047218565
2021-03-03,4658.895386560077,3551.285278023214,5280.034274808583,9409.47063923583,6422.58532718738,3281.7797238823587
2021-03-04,4567.941371594296,3485.464760082983,5218.051096279903,9158.355941980633,6372.305852023456,3256.5991301973113
2021-03-05,4645.200281889679,3555.7368222431533,5347.050729534972,9360.944977214313,6549.310475874899,3321.8888398126305
2021-03-08,4595.667743899342,3530.6784206601683,5427.413017912295,9265.265270015858,6657.868507603223,3356.2101414815234
2021-03-09,4682.250868686921,3577.9880077360617,5407.156055856547,9461.357143298734,6622.398324196383,3362.5803077211863
2021-03-10,4708.210685205753,3598.257551719879,5476.373303755988,9538.542687520649,6732.907247398278,3394.2510775590194
2021-03-11,4804.9276301350865,3632.1404199015888,5494.9690657195115,9745.755817370313,6749.615042929638,3378.109833176004
2021-03-12,4798.752309481124,3638.3737151879955,5543.430147237082,9745.26227428645,6809.531477494094,3405.634720258056
2021-03-15,4850.604230755766,3678.579092901724,5605.382918628315,9833.539541975157,6876.531654406608,3447.468529924097
2021-03-16,4809.217903888661,3676.9521742112515,5547.040370603017,9778.785310665304,6829.439330817027,3462.60879522886
2021-03-17,4818.076741006279,3670.293968228281,5575.582151489651,9839.032510928486,6882.817433307855,3462.6095378432565
2021-03-18,4705.765502757843,3634.347234184213,5530.175228932517,9666.750549245797,6852.207359151503,3455.3259154294196
2021-03-19,4723.3980709068555,3629.1244049096563,5511.96196856862,9715.669114425287,6850.422878744909,3452.8563791732054
2021-03-22,4747.564669763231,3667.642657005181,5485.838842304011,9777.042804339086,6836.8735750277465,3493.101236823592
2021-03-23,4698.639124460823,3660.1549502921584,5374.296646943102,9570.928472279127,6703.199094984774,3466.4766519950954
2021-03-24,4645.726498745772,3654.2457249853796,5369.873917935916,9433.29613858982,6680.798887365154,3447.2681279782405
2021-03-25,4669.087464278318,3662.739243056891,5465.909881192542,9527.228727458563,6795.558772577159,3468.6915423548803
2021-03-26,4755.260283405602,3739.33451244463,5543.727610416481,9720.978574592058,6874.4372711553,3542.917073135158
2021-03-29,4714.362544361511,3744.060928250764,5510.06205892317,9615.650049163658,6844.081675237852,3577.125493273335
2021-03-30,4720.540602548291,3718.926187832546,5543.05768302239,9670.349273121561,6873.217236897456,3532.9726111189543
2021-03-31,4751.763893612339,3726.784862344663,5510.181536953775,9732.36916840688,6824.246890679243,3532.381182615558
2021-04-01,4833.9380218042215,3773.4118541263774,5577.454736014233,9903.979999781006,6892.6711609863905,3545.0441304322767
2021-04-02,4833.9380218042215,3773.4118541263774,5577.454736014233,9903.979999781006,6892.6711609863905,3545.0441304322767
2021-04-05,4860.495631687804,3821.462149390173,5611.610053639766,9958.108699864848,6945.56211449021,3560.228869330395
2021-04-06,4899.011132552932,3821.2904342173624,5630.845324765634,10004.843005005614,6955.00255993292,3565.694253304836
2021-04-07,4879.030104130179,3806.4411490826787,5612.375914629656,9942.667592211006,6937.864570784666,3548.107639629571
2021-04-08,4937.377692221746,3827.524674165416,5616.461509977334,10020.68380115803,6925.067717780293,3549.622158591589
2021-04-09,4960.761139774759,3848.5659091348516,5640.798467826221,10069.297884462074,6964.245326582419,3557.0201457469075
2021-04-12,4971.248954702274,3855.12806549997,5667.16010172319,10071.626933636366,6988.409788357704,3570.7609057078835
2021-04-13,5042.787888181106,3867.7074756530715,5666.889872696191,10076.65176038379,6947.156784977346,3569.5235138771827
2021-04-14,5013.052999392103,3852.276742115454,5686.1470102617795,10089.26533658784,6969.788793405152,3575.6834726510024
2021-04-15,5092.643008452292,3907.7175848512134,5733.843259945481,10152.31773858719,7021.2559372970445,3600.2087209093547
2021-04-16,5082.125048719779,3924.212450358598,5765.3908431036625,10161.168737117443,7060.956747098526,3647.6930579101877
2021-04-19,5028.249248935692,3905.8841417626845,5747.590042542289,10051.078375786032,7038.531096971597,3609.6366499822943
2021-04-20,4977.079636487244,3911.7892618205146,5705.667276850232,9871.158215862844,6964.015206517909,3622.6382262691614
2021-04-21,5033.2283545327555,3952.0489429098034,5780.474929999574,10041.34502530829,7058.800797579822,3635.1669963536447
2021-04-22,5013.937204062821,3939.791385802074,5747.77557845669,9978.880322504217,6991.317583658216,3584.912370827347
2021-04-23,5091.133216361006,3974.786803044708,5809.462016808739,10171.906598489926,7057.793611450049,3592.6742212968406
2021-04-26,5137.752824414977,3964.6257758558095,5828.252729319718,10268.778142122586,7082.118973680162,3576.9173590383202
2021-04-27,5131.125456770885,3957.1794059448675,5836.221350987564,10279.911989271195,7093.72633134484,3554.70418510125
2021-04-28,5116.965143362759,3953.4529672691365,5829.113904909169,10282.461907211818,7091.522811284763,3556.560999948219
2021-04-29,5110.713255994861,3982.1657565534174,5891.010459057486,10287.109035495874,7174.539748996648,3568.382719440553
2021-04-30,5065.777719974308,3957.023260132307,5840.6548322604085,10127.495786020327,7109.565932998234,3586.872883053727
2021-05-03,5041.718868817822,3966.1228345303343,5886.604200753635,10207.321864820347,7178.346373146699,3634.080414084853
2021-05-04,4974.099661100196,3941.552983724104,5862.96786750611,10234.237427408365,7197.365143714431,3632.2416800972996
2021-05-05,4944.002099079466,3929.7608963478624,5886.018021906218,10314.089914436237,7240.995808126647,3665.187845272974
2021-05-06,4921.864933550259,3950.010878221365,5936.952712292721,10378.695739194882,7314.666755695669,3720.616704001192
2021-05-07,4982.144459723116,3976.803870596948,6003.783888964874,10541.031759940393,7391.34688356176,3744.7077738544626
2021-05-10,4893.570882219316,3956.442337584859,5993.946906075123,10471.361440143348,7396.761459798348,3798.6182449779585
2021-05-11,4888.907405117609,3921.7735350343323,5934.184085870842,10353.790592799558,7299.912600927456,3769.988011589063
2021-05-12,4764.727891676617,3841.8373519983206,5802.2676952090005,10043.619998367109,7140.038024918423,3737.029070943445
2021-05-13,4785.912363819023,3892.4490919805153,5902.162040669918,10222.404370562594,7264.047315506259,3778.4627328468055
2021-05-14,4904.647582667518,3933.2995751104795,5995.831398204894,10430.637605613276,7353.139388658777,3760.421269307136
2021-05-17,4876.317453888187,3916.7119793652037,5989.713177695105,10459.283072688248,7363.907692530746,3768.3387731609996
2021-05-18,4859.271382453344,3898.2163162585016,5938.214038873061,10316.348957562488,7287.4565705315445,3746.6832704376393
2021-05-19,4844.060808213949,3893.4262534816567,5906.507963116922,10229.306447555613,7250.9249051523,3699.668116019532
2021-05-20,4929.8301201121485,3947.610931626621,5940.1058322653835,10289.884413640833,7273.961670919979,3719.8451170345934
2021-05-21,4924.130461237553,3944.609449222569,5948.787508384893,10309.730437111908,7294.551565046497,3709.489738344344
2021-05-24,4973.974705321762,3973.380803466186,5967.831122227855,10392.308184881018,7313.271171101827,3695.823463003761
2021-05-25,4964.688918648063,3975.926679870644,5915.675738452999,10305.467117852351,7242.546491743868,3658.559725412509
2021-05-26,5004.88207805633,3974.293000712705,5946.692739990624,10384.85312918988,7280.93125741951,3649.5382291333735
2021-05-27,5019.530738021849,3974.517233632629,5983.762421043773,10492.291088004633,7317.313592300492,3637.0930272409773
2021-05-28,5038.848551061846,3991.219014061352,5997.851109576482,10489.794715268374,7304.3344142945825,3650.089439355817
2021-05-31,5038.848551061846,3991.219014061352,5997.851109576482,10489.794715268374,7304.3344142945825,3650.089439355817
2021-06-01,5034.708727923532,3974.664244445904,6032.509134032838,10582.24369356536,7331.814352834504,3636.017809946947
2021-06-02,5028.8983937040075,3981.1533183069946,6033.648254935129,10531.39233922515,7338.091309994646,3662.3782862641724
2021-06-03,4981.534476137985,3979.613515763055,6028.849161404402,10498.209811907169,7348.970794615871,3691.313993187541
2021-06-04,5033.423691428537,4009.077279216697,6058.806024819817,10541.209229242057,7397.210884960572,3704.76964130496
2021-06-07,5061.998049993877,3998.139388266006,6047.64421022626,10489.761651913996,7392.975668904142,3704.2968202264683
2021-06-08,5086.252563716458,4001.2261397207367,6083.996028047982,10520.734608506444,7400.150817574287,3672.6926002842247
2021-06-09,5063.360455614162,4002.1612465077687,6053.370984304922,10422.048295361876,7351.410628677304,3696.379257843935
2021-06-10,5111.706820530317,4040.798583410559,6048.786516179284,10359.936382766018,7337.504450620792,3737.9064150810964
2021-06-11,5134.7013584268525,4040.226945768211,6070.988191608287,10409.184742837393,7363.230390032984,3730.2043505199854
2021-06-14,5156.370562059075,4052.51064854575,6028.356573389283,10301.478159128299,7302.921561572121,3723.8433683844178
2021-06-15,5116.502189770199,4042.4081369804353,6022.55333433665,10327.439428690688,7311.206710364654,3723.7047453448695
2021-06-16,5099.482983405852,4018.6250817030163,5978.708203544859,10261.100858818654,7246.591141622055,3697.7774708391385
2021-06-17,5138.84560915596,4033.757392752804,5901.252165971688,10056.042580907357,7123.6914727510875,3698.7434730033287
2021-06-18,5110.697830898074,3993.7201624208255,5787.722812115178,9875.370585669547,6983.692606368711,3649.1585999987237
2021-06-21,5166.675968010501,4052.1744930700947,5902.104212671101,10091.844830879323,7109.807217100191,3690.907964036103
2021-06-22,5215.961220318924,4066.6172292900415,5891.838215822591,10097.916057796378,7100.759624129458,3681.3634318490836
